nFrame,time,TOY.ordinal,TOY.onset,TOY.offset,TOY.code01,LOOKING.ordinal,LOOKING.onset,LOOKING.offset,LOOKING.code01,
3768,3706856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3769,3706896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3770,3706936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3771,3706976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3772,3707016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3773,3707056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3774,3707096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3775,3707136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3776,3707176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3777,3707216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3778,3707256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3779,3707296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3780,3707336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3781,3707376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3782,3707416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3783,3707456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3784,3707496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3785,3707536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3786,3707576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3787,3707616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3788,3707656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3789,3707696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3790,3707736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3791,3707776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3792,3707816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3793,3707856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3794,3707896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3795,3707936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3796,3707976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3797,3708016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3798,3708056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3799,3708096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3800,3708136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3801,3708176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3802,3708216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3803,3708256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3804,3708296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3805,3708336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3806,3708376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3807,3708416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3808,3708456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3809,3708496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3810,3708536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3811,3708576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3812,3708616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3813,3708656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3814,3708696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3815,3708736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3816,3708776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3817,3708816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3818,3708856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3819,3708896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3820,3708936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3821,3708976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3822,3709016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3823,3709056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3824,3709096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3825,3709136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3826,3709176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3827,3709216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3828,3709256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3829,3709296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3830,3709336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3831,3709376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3832,3709416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3833,3709456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3834,3709496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3835,3709536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3836,3709576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3837,3709616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3838,3709656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3839,3709696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3840,3709736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3841,3709776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3842,3709816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3843,3709856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3844,3709896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3845,3709936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3846,3709976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3847,3710016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3848,3710056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3849,3710096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3850,3710136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3851,3710176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3852,3710216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3853,3710256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3854,3710296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3855,3710336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3856,3710376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3857,3710416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3858,3710456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3859,3710496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3860,3710536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3861,3710576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3862,3710616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3863,3710656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3864,3710696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3865,3710736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3866,3710776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3867,3710816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3868,3710856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3869,3710896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3870,3710936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3871,3710976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3872,3711016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3873,3711056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3874,3711096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3875,3711136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3876,3711176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3877,3711216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3878,3711256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3879,3711296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3880,3711336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3881,3711376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3882,3711416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3883,3711456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3884,3711496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3885,3711536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3886,3711576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3887,3711616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3888,3711656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3889,3711696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3890,3711736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3891,3711776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3892,3711816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3893,3711856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3894,3711896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3895,3711936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3896,3711976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3897,3712016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3898,3712056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3899,3712096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3900,3712136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3901,3712176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3902,3712216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3903,3712256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3904,3712296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3905,3712336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3906,3712376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3907,3712416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3908,3712456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3909,3712496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3910,3712536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3911,3712576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3912,3712616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3913,3712656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3914,3712696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3915,3712736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3916,3712776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3917,3712816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3918,3712856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3919,3712896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3920,3712936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3921,3712976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3922,3713016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3923,3713056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3924,3713096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3925,3713136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3926,3713176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3927,3713216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3928,3713256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3929,3713296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3930,3713336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3931,3713376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3932,3713416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3933,3713456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3934,3713496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3935,3713536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3936,3713576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3937,3713616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3938,3713656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3939,3713696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3940,3713736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3941,3713776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3942,3713816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3943,3713856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3944,3713896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3945,3713936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3946,3713976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3947,3714016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3948,3714056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3949,3714096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3950,3714136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3951,3714176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3952,3714216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3953,3714256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3954,3714296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3955,3714336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3956,3714376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3957,3714416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3958,3714456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3959,3714496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3960,3714536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3961,3714576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3962,3714616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3963,3714656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3964,3714696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3965,3714736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3966,3714776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3967,3714816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3968,3714856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3969,3714896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3970,3714936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3971,3714976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3972,3715016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3973,3715056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3974,3715096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3975,3715136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3976,3715176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3977,3715216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3978,3715256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3979,3715296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3980,3715336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3981,3715376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3982,3715416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3983,3715456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3984,3715496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3985,3715536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3986,3715576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3987,3715616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3988,3715656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3989,3715696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3990,3715736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3991,3715776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3992,3715816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3993,3715856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3994,3715896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3995,3715936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3996,3715976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3997,3716016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3998,3716056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
3999,3716096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4000,3716136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4001,3716176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4002,3716216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4003,3716256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4004,3716296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4005,3716336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4006,3716376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4007,3716416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4008,3716456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4009,3716496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4010,3716536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4011,3716576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4012,3716616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4013,3716656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4014,3716696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4015,3716736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4016,3716776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4017,3716816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4018,3716856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4019,3716896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4020,3716936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4021,3716976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4022,3717016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4023,3717056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4024,3717096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4025,3717136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4026,3717176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4027,3717216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4028,3717256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4029,3717296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4030,3717336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4031,3717376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4032,3717416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4033,3717456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4034,3717496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4035,3717536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4036,3717576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4037,3717616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4038,3717656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4039,3717696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4040,3717736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4041,3717776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4042,3717816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4043,3717856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4044,3717896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4045,3717936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4046,3717976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4047,3718016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4048,3718056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4049,3718096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4050,3718136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4051,3718176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4052,3718216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4053,3718256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4054,3718296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4055,3718336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4056,3718376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4057,3718416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4058,3718456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4059,3718496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4060,3718536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4061,3718576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4062,3718616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4063,3718656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4064,3718696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4065,3718736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4066,3718776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4067,3718816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4068,3718856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4069,3718896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4070,3718936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4071,3718976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4072,3719016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4073,3719056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4074,3719096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4075,3719136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4076,3719176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4077,3719216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4078,3719256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4079,3719296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4080,3719336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4081,3719376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4082,3719416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4083,3719456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4084,3719496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4085,3719536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4086,3719576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4087,3719616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4088,3719656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4089,3719696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4090,3719736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4091,3719776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4092,3719816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4093,3719856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4094,3719896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4095,3719936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4096,3719976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4097,3720016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4098,3720056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4099,3720096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4100,3720136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4101,3720176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4102,3720216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4103,3720256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4104,3720296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4105,3720336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4106,3720376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4107,3720416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4108,3720456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4109,3720496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4110,3720536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4111,3720576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4112,3720616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4113,3720656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4114,3720696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4115,3720736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4116,3720776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4117,3720816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4118,3720856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4119,3720896,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4120,3720936,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4121,3720976,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4122,3721016,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4123,3721056,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4124,3721096,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4125,3721136,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4126,3721176,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4127,3721216,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4128,3721256,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4129,3721296,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4130,3721336,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4131,3721376,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4132,3721416,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4133,3721456,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4134,3721496,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4135,3721536,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4136,3721576,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4137,3721616,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4138,3721656,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4139,3721696,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4140,3721736,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4141,3721776,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4142,3721816,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
4143,3721856,2,3691230,3726612,"BEAD",2,3691230,3726612,"1",
