nFrame,time,Paradigm.ordinal,Paradigm.onset,Paradigm.offset,Paradigm.code01,Looking.ordinal,Looking.onset,Looking.offset,Looking.code01,
5075,558317,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5076,558356,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5077,558395,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5078,558434,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5079,558473,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5080,558512,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5081,558551,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5082,558590,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5083,558629,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5084,558668,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5085,558707,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5086,558746,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5087,558785,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5088,558824,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5089,558863,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5090,558902,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5091,558941,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5092,558980,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5093,559019,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5094,559058,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5095,559097,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5096,559136,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5097,559175,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5098,559214,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5099,559253,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5100,559292,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5101,559331,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5102,559370,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5103,559409,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5104,559448,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5105,559487,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5106,559526,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5107,559565,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5108,559604,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5109,559643,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5110,559682,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5111,559721,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5112,559760,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5113,559799,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5114,559838,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5115,559877,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5116,559916,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5117,559955,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5118,559994,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5119,560033,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5120,560072,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5121,560111,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5122,560150,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5123,560189,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5124,560228,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5125,560267,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5126,560306,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5127,560345,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5128,560384,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5129,560423,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5130,560462,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5131,560501,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5132,560540,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5133,560579,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5134,560618,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5135,560657,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5136,560696,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5137,560735,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5138,560774,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5139,560813,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5140,560852,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5141,560891,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5142,560930,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5143,560969,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5144,561008,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5145,561047,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5146,561086,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5147,561125,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5148,561164,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5149,561203,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5150,561242,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5151,561281,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5152,561320,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5153,561359,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5154,561398,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5155,561437,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5156,561476,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5157,561515,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5158,561554,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5159,561593,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5160,561632,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5161,561671,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5162,561710,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5163,561749,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5164,561788,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5165,561827,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5166,561866,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5167,561905,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5168,561944,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5169,561983,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5170,562022,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5171,562061,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5172,562100,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5173,562139,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5174,562178,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5175,562217,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5176,562256,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5177,562295,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5178,562334,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5179,562373,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5180,562412,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5181,562451,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5182,562490,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5183,562529,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5184,562568,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5185,562607,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5186,562646,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5187,562685,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5188,562724,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5189,562763,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5190,562802,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5191,562841,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5192,562880,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5193,562919,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5194,562958,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5195,562997,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5196,563036,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5197,563075,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5198,563114,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5199,563153,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5200,563192,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5201,563231,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5202,563270,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5203,563309,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5204,563348,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5205,563387,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5206,563426,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5207,563465,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5208,563504,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5209,563543,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5210,563582,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5211,563621,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5212,563660,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5213,563699,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5214,563738,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5215,563777,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5216,563816,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5217,563855,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5218,563894,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5219,563933,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5220,563972,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5221,564011,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5222,564050,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5223,564089,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5224,564128,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5225,564167,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5226,564206,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5227,564245,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5228,564284,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5229,564323,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5230,564362,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5231,564401,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5232,564440,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5233,564479,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5234,564518,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5235,564557,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5236,564596,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5237,564635,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5238,564674,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5239,564713,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5240,564752,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5241,564791,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5242,564830,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5243,564869,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5244,564908,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5245,564947,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5246,564986,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5247,565025,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5248,565064,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5249,565103,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5250,565142,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5251,565181,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5252,565220,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5253,565259,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5254,565298,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5255,565337,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5256,565376,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5257,565415,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5258,565454,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5259,565493,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5260,565532,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5261,565571,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5262,565610,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5263,565649,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5264,565688,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5265,565727,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5266,565766,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5267,565805,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5268,565844,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5269,565883,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5270,565922,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5271,565961,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5272,566000,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5273,566039,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5274,566078,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5275,566117,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5276,566156,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5277,566195,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5278,566234,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5279,566273,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5280,566312,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5281,566351,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5282,566390,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5283,566429,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5284,566468,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5285,566507,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5286,566546,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5287,566585,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5288,566624,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5289,566663,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5290,566702,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5291,566741,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5292,566780,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5293,566819,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5294,566858,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5295,566897,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5296,566936,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5297,566975,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5298,567014,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5299,567053,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5300,567092,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5301,567131,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5302,567170,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5303,567209,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5304,567248,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5305,567287,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5306,567326,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5307,567365,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5308,567404,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5309,567443,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5310,567482,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5311,567521,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5312,567560,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5313,567599,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5314,567638,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5315,567677,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5316,567716,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5317,567755,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5318,567794,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5319,567833,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5320,567872,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5321,567911,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5322,567950,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5323,567989,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5324,568028,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5325,568067,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5326,568106,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5327,568145,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5328,568184,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5329,568223,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5330,568262,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5331,568301,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5332,568340,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5333,568379,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5334,568418,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5335,568457,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5336,568496,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5337,568535,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5338,568574,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5339,568613,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5340,568652,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5341,568691,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5342,568730,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5343,568769,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5344,568808,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5345,568847,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5346,568886,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5347,568925,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5348,568964,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5349,569003,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5350,569042,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5351,569081,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5352,569120,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5353,569159,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5354,569198,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5355,569237,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5356,569276,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5357,569315,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5358,569354,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5359,569393,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5360,569432,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5361,569471,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5362,569510,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5363,569549,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5364,569588,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5365,569627,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5366,569666,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5367,569705,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5368,569744,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5369,569783,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5370,569822,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5371,569861,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5372,569900,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5373,569939,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5374,569978,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5375,570017,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5376,570056,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5377,570095,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5378,570134,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5379,570173,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5380,570212,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5381,570251,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5382,570290,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5383,570329,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5384,570368,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5385,570407,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5386,570446,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5387,570485,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5388,570524,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5389,570563,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5390,570602,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5391,570641,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5392,570680,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5393,570719,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5394,570758,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5395,570797,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5396,570836,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5397,570875,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5398,570914,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5399,570953,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5400,570992,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5401,571031,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5402,571070,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5403,571109,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5404,571148,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5405,571187,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5406,571226,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5407,571265,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5408,571304,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5409,571343,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5410,571382,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5411,571421,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5412,571460,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5413,571499,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5414,571538,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5415,571577,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5416,571616,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5417,571655,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5418,571694,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5419,571733,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5420,571772,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5421,571811,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5422,571850,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5423,571889,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5424,571928,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5425,571967,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5426,572006,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5427,572045,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5428,572084,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5429,572123,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5430,572162,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5431,572201,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5432,572240,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5433,572279,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5434,572318,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5435,572357,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5436,572396,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5437,572435,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5438,572474,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5439,572513,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5440,572552,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5441,572591,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5442,572630,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5443,572669,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5444,572708,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5445,572747,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5446,572786,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5447,572825,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5448,572864,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5449,572903,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5450,572942,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5451,572981,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5452,573020,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5453,573059,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5454,573098,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5455,573137,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5456,573176,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5457,573215,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5458,573254,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5459,573293,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
5460,573332,3,546858,615204,"NOISEMAKER",55,546899,609669,"1",
