nFrame,time,TOY.ordinal,TOY.onset,TOY.offset,TOY.code01,LOOKING.ordinal,LOOKING.onset,LOOKING.offset,LOOKING.code01,
4373,155496,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4374,155529,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4375,155562,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4376,155595,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4377,155628,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4378,155661,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4379,155694,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4380,155727,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4381,155760,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4382,155793,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4383,155826,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4384,155859,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4385,155892,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4386,155925,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4387,155958,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4388,155991,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4389,156024,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4390,156057,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4391,156090,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4392,156123,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4393,156156,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4394,156189,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4395,156222,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4396,156255,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4397,156288,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4398,156321,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4399,156354,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4400,156387,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4401,156420,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4402,156453,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4403,156486,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4404,156519,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4405,156552,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4406,156585,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4407,156618,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4408,156651,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4409,156684,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4410,156717,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4411,156750,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4412,156783,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4413,156816,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4414,156849,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4415,156882,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4416,156915,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4417,156948,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4418,156981,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4419,157014,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4420,157047,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4421,157080,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4422,157113,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4423,157146,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4424,157179,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4425,157212,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4426,157245,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4427,157278,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4428,157311,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4429,157344,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4430,157377,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4431,157410,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4432,157443,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4433,157476,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4434,157509,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4435,157542,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4436,157575,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4437,157608,2,142936,212397,"SQUIGGLE",38,155040,157623,"0",
4438,157641,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4439,157674,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4440,157707,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4441,157740,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4442,157773,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4443,157806,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4444,157839,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4445,157872,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4446,157905,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4447,157938,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4448,157971,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4449,158004,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4450,158037,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4451,158070,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4452,158103,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4453,158136,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4454,158169,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4455,158202,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4456,158235,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4457,158268,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4458,158301,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4459,158334,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4460,158367,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4461,158400,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4462,158433,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4463,158466,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4464,158499,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4465,158532,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4466,158565,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4467,158598,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4468,158631,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4469,158664,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4470,158697,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4471,158730,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4472,158763,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4473,158796,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4474,158829,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4475,158862,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4476,158895,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4477,158928,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4478,158961,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4479,158994,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4480,159027,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4481,159060,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4482,159093,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4483,159126,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4484,159159,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4485,159192,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4486,159225,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4487,159258,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4488,159291,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4489,159324,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4490,159357,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4491,159390,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4492,159423,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4493,159456,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4494,159489,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4495,159522,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4496,159555,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4497,159588,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4498,159621,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4499,159654,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4500,159687,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4501,159720,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4502,159753,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4503,159786,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4504,159819,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4505,159852,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4506,159885,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4507,159918,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4508,159951,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4509,159984,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4510,160017,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4511,160050,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4512,160083,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4513,160116,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4514,160149,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4515,160182,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4516,160215,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4517,160248,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4518,160281,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4519,160314,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4520,160347,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4521,160380,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4522,160413,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4523,160446,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4524,160479,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4525,160512,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4526,160545,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4527,160578,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4528,160611,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4529,160644,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4530,160677,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4531,160710,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4532,160743,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4533,160776,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4534,160809,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4535,160842,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4536,160875,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4537,160908,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4538,160941,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4539,160974,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4540,161007,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4541,161040,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4542,161073,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4543,161106,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4544,161139,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4545,161172,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4546,161205,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4547,161238,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4548,161271,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4549,161304,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4550,161337,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4551,161370,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4552,161403,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4553,161436,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4554,161469,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4555,161502,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4556,161535,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4557,161568,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4558,161601,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4559,161634,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4560,161667,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4561,161700,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4562,161733,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4563,161766,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4564,161799,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4565,161832,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4566,161865,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4567,161898,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4568,161931,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4569,161964,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4570,161997,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4571,162030,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4572,162063,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4573,162096,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4574,162129,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4575,162162,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4576,162195,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4577,162228,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4578,162261,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4579,162294,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4580,162327,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4581,162360,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4582,162393,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4583,162426,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4584,162459,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4585,162492,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4586,162525,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4587,162558,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4588,162591,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4589,162624,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4590,162657,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4591,162690,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4592,162723,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4593,162756,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4594,162789,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4595,162822,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4596,162855,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4597,162888,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4598,162921,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4599,162954,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4600,162987,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4601,163020,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4602,163053,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4603,163086,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4604,163119,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4605,163152,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4606,163185,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4607,163218,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4608,163251,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4609,163284,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4610,163317,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4611,163350,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4612,163383,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4613,163416,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4614,163449,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4615,163482,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4616,163515,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4617,163548,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4618,163581,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4619,163614,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4620,163647,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4621,163680,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4622,163713,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4623,163746,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4624,163779,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4625,163812,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4626,163845,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4627,163878,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4628,163911,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4629,163944,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4630,163977,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4631,164010,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4632,164043,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4633,164076,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4634,164109,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4635,164142,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4636,164175,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4637,164208,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4638,164241,2,142936,212397,"SQUIGGLE",39,157624,164253,"1",
4639,164274,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4640,164307,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4641,164340,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4642,164373,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4643,164406,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4644,164439,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4645,164472,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4646,164505,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4647,164538,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4648,164571,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4649,164604,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4650,164637,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4651,164670,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4652,164703,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4653,164736,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4654,164769,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4655,164802,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4656,164835,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4657,164868,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4658,164901,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4659,164934,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4660,164967,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4661,165000,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4662,165033,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4663,165066,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4664,165099,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4665,165132,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4666,165165,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4667,165198,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4668,165231,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4669,165264,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4670,165297,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4671,165330,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4672,165363,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4673,165396,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4674,165429,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4675,165462,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4676,165495,2,142936,212397,"SQUIGGLE",40,164254,165511,"0",
4677,165528,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4678,165561,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4679,165594,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4680,165627,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4681,165660,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4682,165693,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4683,165726,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4684,165759,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4685,165792,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4686,165825,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4687,165858,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4688,165891,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4689,165924,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4690,165957,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4691,165990,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4692,166023,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4693,166056,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4694,166089,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4695,166122,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4696,166155,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4697,166188,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4698,166221,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4699,166254,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4700,166287,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4701,166320,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4702,166353,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4703,166386,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4704,166419,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4705,166452,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4706,166485,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4707,166518,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4708,166551,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4709,166584,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4710,166617,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4711,166650,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4712,166683,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4713,166716,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4714,166749,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4715,166782,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4716,166815,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4717,166848,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4718,166881,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4719,166914,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4720,166947,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4721,166980,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4722,167013,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4723,167046,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4724,167079,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4725,167112,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4726,167145,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4727,167178,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4728,167211,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4729,167244,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4730,167277,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4731,167310,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4732,167343,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4733,167376,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4734,167409,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4735,167442,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4736,167475,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4737,167508,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4738,167541,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4739,167574,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4740,167607,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4741,167640,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4742,167673,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4743,167706,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4744,167739,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4745,167772,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4746,167805,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4747,167838,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4748,167871,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4749,167904,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4750,167937,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4751,167970,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4752,168003,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4753,168036,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4754,168069,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4755,168102,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4756,168135,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4757,168168,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
4758,168201,2,142936,212397,"SQUIGGLE",41,165512,171019,"1",
