nFrame,time,Paradigm.ordinal,Paradigm.onset,Paradigm.offset,Paradigm.code01,Looking.ordinal,Looking.onset,Looking.offset,Looking.code01,
6380,3811377,4,3801151,3931981,"WHEEL",31,3801192,3811523,"1",
6381,3811417,4,3801151,3931981,"WHEEL",31,3801192,3811523,"1",
6382,3811457,4,3801151,3931981,"WHEEL",31,3801192,3811523,"1",
6383,3811497,4,3801151,3931981,"WHEEL",31,3801192,3811523,"1",
6384,3811537,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6385,3811577,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6386,3811617,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6387,3811657,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6388,3811697,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6389,3811737,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6390,3811777,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6391,3811817,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6392,3811857,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6393,3811897,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6394,3811937,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6395,3811977,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6396,3812017,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6397,3812057,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6398,3812097,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6399,3812137,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6400,3812177,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6401,3812217,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6402,3812257,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6403,3812297,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6404,3812337,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6405,3812377,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6406,3812417,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6407,3812457,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6408,3812497,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6409,3812537,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6410,3812577,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6411,3812617,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6412,3812657,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6413,3812697,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6414,3812737,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6415,3812777,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6416,3812817,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6417,3812857,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6418,3812897,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6419,3812937,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6420,3812977,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6421,3813017,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6422,3813057,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6423,3813097,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6424,3813137,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6425,3813177,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6426,3813217,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6427,3813257,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6428,3813297,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6429,3813337,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6430,3813377,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6431,3813417,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6432,3813457,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6433,3813497,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6434,3813537,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6435,3813577,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6436,3813617,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6437,3813657,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6438,3813697,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6439,3813737,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6440,3813777,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6441,3813817,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6442,3813857,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6443,3813897,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6444,3813937,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6445,3813977,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6446,3814017,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6447,3814057,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6448,3814097,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6449,3814137,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6450,3814177,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6451,3814217,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6452,3814257,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6453,3814297,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6454,3814337,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6455,3814377,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6456,3814417,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6457,3814457,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6458,3814497,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6459,3814537,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6460,3814577,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6461,3814617,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6462,3814657,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6463,3814697,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6464,3814737,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6465,3814777,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6466,3814817,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6467,3814857,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6468,3814897,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6469,3814937,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6470,3814977,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6471,3815017,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6472,3815057,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6473,3815097,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6474,3815137,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6475,3815177,4,3801151,3931981,"WHEEL",32,3811524,3815213,"0",
6476,3815217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6477,3815257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6478,3815297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6479,3815337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6480,3815377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6481,3815417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6482,3815457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6483,3815497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6484,3815537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6485,3815577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6486,3815617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6487,3815657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6488,3815697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6489,3815737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6490,3815777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6491,3815817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6492,3815857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6493,3815897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6494,3815937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6495,3815977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6496,3816017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6497,3816057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6498,3816097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6499,3816137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6500,3816177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6501,3816217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6502,3816257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6503,3816297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6504,3816337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6505,3816377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6506,3816417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6507,3816457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6508,3816497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6509,3816537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6510,3816577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6511,3816617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6512,3816657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6513,3816697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6514,3816737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6515,3816777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6516,3816817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6517,3816857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6518,3816897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6519,3816937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6520,3816977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6521,3817017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6522,3817057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6523,3817097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6524,3817137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6525,3817177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6526,3817217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6527,3817257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6528,3817297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6529,3817337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6530,3817377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6531,3817417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6532,3817457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6533,3817497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6534,3817537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6535,3817577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6536,3817617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6537,3817657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6538,3817697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6539,3817737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6540,3817777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6541,3817817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6542,3817857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6543,3817897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6544,3817937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6545,3817977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6546,3818017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6547,3818057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6548,3818097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6549,3818137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6550,3818177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6551,3818217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6552,3818257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6553,3818297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6554,3818337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6555,3818377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6556,3818417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6557,3818457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6558,3818497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6559,3818537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6560,3818577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6561,3818617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6562,3818657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6563,3818697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6564,3818737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6565,3818777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6566,3818817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6567,3818857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6568,3818897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6569,3818937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6570,3818977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6571,3819017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6572,3819057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6573,3819097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6574,3819137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6575,3819177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6576,3819217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6577,3819257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6578,3819297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6579,3819337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6580,3819377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6581,3819417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6582,3819457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6583,3819497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6584,3819537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6585,3819577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6586,3819617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6587,3819657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6588,3819697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6589,3819737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6590,3819777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6591,3819817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6592,3819857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6593,3819897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6594,3819937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6595,3819977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6596,3820017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6597,3820057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6598,3820097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6599,3820137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6600,3820177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6601,3820217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6602,3820257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6603,3820297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6604,3820337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6605,3820377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6606,3820417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6607,3820457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6608,3820497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6609,3820537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6610,3820577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6611,3820617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6612,3820657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6613,3820697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6614,3820737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6615,3820777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6616,3820817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6617,3820857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6618,3820897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6619,3820937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6620,3820977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6621,3821017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6622,3821057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6623,3821097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6624,3821137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6625,3821177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6626,3821217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6627,3821257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6628,3821297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6629,3821337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6630,3821377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6631,3821417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6632,3821457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6633,3821497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6634,3821537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6635,3821577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6636,3821617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6637,3821657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6638,3821697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6639,3821737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6640,3821777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6641,3821817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6642,3821857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6643,3821897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6644,3821937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6645,3821977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6646,3822017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6647,3822057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6648,3822097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6649,3822137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6650,3822177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6651,3822217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6652,3822257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6653,3822297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6654,3822337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6655,3822377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6656,3822417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6657,3822457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6658,3822497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6659,3822537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6660,3822577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6661,3822617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6662,3822657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6663,3822697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6664,3822737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6665,3822777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6666,3822817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6667,3822857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6668,3822897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6669,3822937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6670,3822977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6671,3823017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6672,3823057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6673,3823097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6674,3823137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6675,3823177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6676,3823217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6677,3823257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6678,3823297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6679,3823337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6680,3823377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6681,3823417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6682,3823457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6683,3823497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6684,3823537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6685,3823577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6686,3823617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6687,3823657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6688,3823697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6689,3823737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6690,3823777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6691,3823817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6692,3823857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6693,3823897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6694,3823937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6695,3823977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6696,3824017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6697,3824057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6698,3824097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6699,3824137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6700,3824177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6701,3824217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6702,3824257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6703,3824297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6704,3824337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6705,3824377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6706,3824417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6707,3824457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6708,3824497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6709,3824537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6710,3824577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6711,3824617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6712,3824657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6713,3824697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6714,3824737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6715,3824777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6716,3824817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6717,3824857,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6718,3824897,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6719,3824937,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6720,3824977,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6721,3825017,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6722,3825057,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6723,3825097,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6724,3825137,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6725,3825177,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6726,3825217,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6727,3825257,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6728,3825297,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6729,3825337,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6730,3825377,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6731,3825417,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6732,3825457,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6733,3825497,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6734,3825537,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6735,3825577,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6736,3825617,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6737,3825657,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6738,3825697,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6739,3825737,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6740,3825777,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6741,3825817,4,3801151,3931981,"WHEEL",33,3815214,3825832,"1",
6742,3825857,4,3801151,3931981,"WHEEL",34,3825833,3829522,"0",
6743,3825897,4,3801151,3931981,"WHEEL",34,3825833,3829522,"0",
6744,3825937,4,3801151,3931981,"WHEEL",34,3825833,3829522,"0",
6745,3825977,4,3801151,3931981,"WHEEL",34,3825833,3829522,"0",
