source_project,project_id,record_id,rule_R1,rule_R2,rule_R5,rule_R8,rule_R9,tier1_hit_count,tier1_any_hit,tier1_hard_candidate_ge2,tier1_hard_candidate_ge3,tier1_all_5_hits,tier1_rule_combo
dirty_4581,4581,903,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,908,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,917,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,920,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,930,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,945,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,948,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,951,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,955,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,964,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,985,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,993,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,994,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,995,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,998,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1007,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1015,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1017,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1018,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1025,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1029,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1034,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1051,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1069,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1072,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1076,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1115,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1116,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1130,True,False,False,False,False,1,True,False,False,False,R1
dirty_4581,4581,1137,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1144,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1145,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1146,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1148,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1154,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,118,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1182,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1187,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1192,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1198,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1257,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1268,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1273,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1275,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1279,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1280,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1282,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1300,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1303,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1304,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1314,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1320,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1323,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1360,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1384,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1404,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1406,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1424,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1430,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1435,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1436,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1483,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1484,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1487,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1490,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,150,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1505,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1508,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1521,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1545,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1554,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1571,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,158,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1582,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1585,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1588,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1591,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1597,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1602,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1608,True,False,False,False,False,1,True,False,False,False,R1
dirty_4581,4581,1618,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1624,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1634,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1640,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1642,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1645,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,167,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1671,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1675,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1679,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1699,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1701,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1707,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1728,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1732,True,False,False,False,False,1,True,False,False,False,R1
dirty_4581,4581,1741,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,1763,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1772,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1775,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,178,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,1780,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,183,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,189,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,200,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,205,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,220,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,229,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,231,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,237,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,238,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,247,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,25,True,False,False,False,False,1,True,False,False,False,R1
dirty_4581,4581,261,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,273,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,285,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,288,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,293,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,295,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,298,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,306,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,31,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,319,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,326,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,337,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,364,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,390,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,399,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,407,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,414,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,415,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,416,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,432,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,440,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,469,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,478,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,509,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,512,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,514,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,52,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,520,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,529,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,533,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,543,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,559,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,561,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,566,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,567,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,570,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,574,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,582,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,602,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,613,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,615,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,622,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,624,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,627,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,63,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,630,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,632,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,657,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,665,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,672,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,674,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,676,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,69,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,706,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,708,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,714,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,732,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,735,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,742,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,76,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,764,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,767,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,768,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,769,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,772,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,789,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,791,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,800,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,807,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,824,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,827,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,834,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,875,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,876,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,877,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,878,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,879,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,880,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,881,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,882,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,883,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,884,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,885,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,886,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,887,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,888,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,889,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,890,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,892,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,902,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,907,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,936,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,939,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,966,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,967,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,968,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,969,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,970,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,971,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,972,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,973,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,974,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,975,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,976,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,977,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,978,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,979,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,980,False,True,False,False,False,1,True,False,False,False,R2
dirty_4581,4581,981,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,987,False,False,False,True,False,1,True,False,False,False,R8
dirty_4581,4581,10,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,100,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1000,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1001,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1003,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1004,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1005,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1009,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,101,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1011,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1012,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1013,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1014,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1016,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1019,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,102,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1020,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1021,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1022,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1023,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1024,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1028,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,103,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1030,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1031,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1032,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1033,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1035,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1036,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1037,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,104,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1040,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1042,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1043,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1045,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1046,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1047,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1049,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,105,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1050,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1052,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1053,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1054,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1055,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1057,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1058,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,106,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1061,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1062,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1063,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1065,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1066,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1067,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,107,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1070,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1071,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1073,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1074,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1075,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1078,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1079,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,108,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1080,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1081,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1082,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1083,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1085,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1086,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1087,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1088,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1090,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1091,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1093,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1094,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1095,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1096,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1097,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1098,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1099,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,11,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,110,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1100,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1101,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1102,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1103,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1104,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1105,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1106,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1107,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1108,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1109,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,111,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1110,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1111,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1112,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1113,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1114,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1117,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1118,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,112,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1121,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1122,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1123,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1124,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1125,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1126,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1127,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1128,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1129,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,113,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1133,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1135,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1138,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1139,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,114,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1140,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1141,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1142,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1143,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1147,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1149,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1150,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1151,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1152,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1153,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1155,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1156,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1157,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1158,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1159,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,116,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1160,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1161,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1163,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1164,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1165,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1166,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1167,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1169,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,117,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1170,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1171,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1173,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1174,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1176,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1177,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1178,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1179,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1180,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1181,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1183,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1185,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1186,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1188,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1189,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,119,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1190,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1191,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1193,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1195,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1197,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,12,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1201,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1202,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1203,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1204,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1206,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1207,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1208,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1209,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,121,False,False,False,False,False,0,False,False,False,False,none
